,NSE,MSE,KGE,Alpha-NSE,Beta-NSE,Pearson-r,FHV,FMS,FLV
0,0.6548689603805542,0.12608417868614197,0.2435621430035566,0.9080485954046486,0.022999271976186498,0.8149067367675716,4.915320873260498,,
1,0.45779329538345337,1.0664092302322388,-0.2241402380479769,0.7181254115199661,-0.008087366910883,0.6778457412483971,-4.064973816275597,,
2,0.1263430118560791,0.4648166596889496,0.35376291864902476,0.7062812208118862,-0.015863573887654515,0.4427612264536255,-29.87053096294403,,
3,0.6807775795459747,0.09226097166538239,0.7645133171191609,1.0402821302537264,0.008982438986150395,0.8473733295359653,3.3420197665691376,,
4,0.6248182058334351,0.01552544254809618,0.8145498083209888,1.0179032584268757,-0.010736798169950018,0.8159254523433509,2.2184787318110466,,
